ID;Region;Reported Date;num;num_men;num_female;num_children;cause;location;Information Source;Location Coordinates
54671;US-Mexico Border;June 08, 2020;1;1;;;Hyperthermia;Desert near Ocotillo, Imperial County, California, USA;Imperial County Coroner's Office;32.644379000000, -115.999345900000
53842;Southeast Asia;June 08, 2020;31;;1;;Unknown;Off the coast of Langkawi, Malaysia, Andaman Sea;AFP, UNHCR;5.983160044664, 99.932308968750
53976;US-Mexico Border;June 08, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.742197600000, -111.965649700000
54670;US-Mexico Border;June 07, 2020;1;1;;;Drowned;All American Canal, near Calexico, Imperial County, California, USA;Imperial County Coroner's Office;32.656634100000, -115.620755100000
53841;US-Mexico Border;June 07, 2020;1;1;;;Presumed exposure;West of Hebbronville, Jim Hogg County, Texas, USA;U.S. Customs and Border Protection;27.306705700000, -98.678351600000
53884;Europe;June 06, 2020;1;1;;;Drowned;Kolpa River, near Breg near Sinji Vrh, Municipality of Črnomelj, Slovenia (at the border with Croatia);Slovenia Police via IOM Slovenia;45.445497070921, 15.131919087036
53867;Central America;June 06, 2020;1;1;;;Vehicle accident;Escuinapa, Sinaloa, Mexico;Entre veredas;22.831774400000, -105.779132700000
53852;US-Mexico Border;June 06, 2020;1;;1;;Dehydration;Fronton, Starr County, Texas, USA;Telemundo 40;26.407005800000, -99.083919600000
53832;Europe;June 05, 2020;1;;;;Drowned;Evros/Meriç river, Edirne, Greece-Turkey border;Hurriyet Daily News;41.654142800000, 26.490695900000
53838;South Asia;June 05, 2020;3;;;;Car fire during pursuit;8 km past road checkpoint in Yazd province, Iran;BBC, Al Jazeera, Tolo News, Fars News;31.897423200000, 54.356856200000
53840;US-Mexico Border;June 05, 2020;1;;;;exposure;Rio Grande City, Starr County, Texas, USA;U.S. Customs and Border Protection;26.379787400000, -98.820304600000
53837;US-Mexico Border;June 04, 2020;1;1;;;Drowned;In a canal close to the Mexico-US border, San Elizario, El Paso County, USA;KFOX14;31.582409269069, -106.285975226030
53975;US-Mexico Border;June 02, 2020;1;1;;;Violent death;Arizona State Route 80 Eastbound Milepost 399, Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.443001700000, -109.827425500000
53839;US-Mexico Border;June 02, 2020;1;1;;;Vehicle accident;State Route 800 around mile marker 400 (north of Douglas), Cochise County, Arizona;"U.S. Customs and Border Protection; Tucson Sentinel";31.362578179650, -109.542941440720
54743;US-Mexico Border;June 01, 2020;1;1;;;Unknown;In a hospital in Chiapas, Mexico;Instituto Nacional de Migración (Grupos Beta);16.756931800000, -93.129235300000
53828;South Asia;June 01, 2020;12;;;;Vehicle Accident;Agaiya in Rapti Sonari Rural Municipality, Banke District, Nepal;"The New Indian Express; The Himalayan Times";28.045771400000, 81.958866000000
54317;North Africa;June 01, 2020;4;3;1;;Vehicle accident;"Microbus rollover on Marsa Alam - Shalateen Road; Red Sea Governorate Border Area, Egypt.";Eqtsad (Syrian), Al Ahram, Al Masry Al Youm;24.652056262356, 34.506817136523
54195;South America;June 01, 2020;1;1;;;Presumed COVID-19;Providencia Commune, Jorge Alessandri High School (used as temporary shelter), Santiago, Chile.;Radio Agricultura;-33.446506000000, -70.630960000000
53836;Europe;May 31, 2020;1;1;;;Drowned;In the Drina River in Donji Šepak, Bosnia and Herzegovina;Banjaluka;44.533068100000, 19.171602200000
54669;US-Mexico Border;May 30, 2020;1;1;;;Hyperthermia;Desert near Ocotillo, Imperial County, California, USA;Imperial County Coroner's Office;32.682329700000, -115.980153600000
53974;US-Mexico Border;May 29, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.910952100000, -111.389991000000
54742;US-Mexico Border;May 28, 2020;1;1;;;Drowned;Rio Bravo in Tamaulipas, Mexico;Instituto Nacional de Migración (Grupos Beta);26.039351601944, -98.046880968945
53835;Europe;May 28, 2020;3;2;;;Sickness or lack of access to medicines;Settlement of Crnaja, Bosnia and Herzegovina (near border with Croatia);24 SATA, Sarajevo Times, Hina, The Hour;45.040120891576, 15.760500005469
53834;Mediterranean;May 28, 2020;1;;;;Drowned;Unspecified location off the coast of Libya;IOM Libya;32.955515074856, 13.372129828125
53973;US-Mexico Border;May 27, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.950832500000, -111.720338500000
53827;US-Mexico Border;May 27, 2020;1;1;;;Drowned;Río Bravo, near Rincón San Nicolás Ranch, Piedras Negras, Mexico;K911 Noticias, Zócalo;28.710439529605, -100.510134813530
53826;North Africa;May 27, 2020;30;;;;Violent death;Smuggling warehouse in Mezda, Libya, near Gharyan;IOM Libya, Libyan Government of National Accord;32.171795200000, 13.018412300000
54474;Europe;May 25, 2020;1;1;;;Unknown;Remains recovered in the Port of Calais, France;La Voix du Nord;50.966269000000, 1.862349000000
53824;Mediterranean;May 25, 2020;2;2;;;Drowned;Unspecified location off the coast of Libya - survivors disembarked in Tripoli, Libya;IOM Libya, Alarm Phone, UNHCR;34.183103940876, 13.529167889844
53972;US-Mexico Border;May 24, 2020;1;;1;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.420363200000, -110.956055600000
53822;Mediterranean;May 23, 2020;7;;;;Drowned;Off the coast of Thyna, Ras Tabia, Sfax, Tunisia;La Presse de Tunisie, InfoMigrants, AP;34.594206510234, 10.914224297852
53823;South America;May 23, 2020;1;1;;;Drowned;Río Suárez, Puente La Libertad, Barbosa, Santander, Colombia;Vanguardia, El Regional;5.929956052403, -73.608876917938
53847;Sub-Saharan Africa;May 22, 2020;1;1;;;Unknown;Madama, Niger;IOM Niger;21.935449900000, 13.626142400000
53821;US-Mexico Border;May 21, 2020;1;;;;Unknown;Picosa Creek, Eagle Pass, Maverick County, USA;Zócalo;28.778687806851, -100.524927283790
53947;North Africa;May 20, 2020;7;;;;Drowned;Off the coast of Tarfaya, Morocco;Association Marocaine des Droits Humains - Section Nador;28.033261306578, -13.164322097616
53820;Mediterranean;May 20, 2020;1;1;;;Drowned;Port Empedocle, Sicily, Italy, after jumping off the Moby Zazà ship where he was quarantined due to COVID-19;MSF, ANSA, Mediterraneo Cronaca;37.279579744088, 13.519962622168
53978;US-Mexico Border;May 20, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53971;US-Mexico Border;May 20, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;32.30002 -113.104;32.057499000000, -111.666072500000
53970;US-Mexico Border;May 20, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53969;US-Mexico Border;May 20, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53819;US-Mexico Border;May 19, 2020;1;1;;;Drowned;Río Bravo, near Guerrero, Coahuila, Mexico;Zócalo;28.334999173741, -100.309371467190
53818;US-Mexico Border;May 18, 2020;1;1;;;Drowned;Río Bravo, near Guerrero, Coahuila, Mexico;Zócalo, El Diario de Coahuila;28.336647032235, -100.308684821680
53817;US-Mexico Border;May 18, 2020;1;1;;;Drowned;Río Bravo, near Reynosa Díaz, Tamaulipas, Mexico;El Mañana, CNTamaulipas;26.216356746391, -98.454803331738
54248;South America;May 17, 2020;1;1;;;COVID-19;El Encon, San Felipe, Valparaiso, Chile;El Aconcagua;-32.716734100000, -70.725793300000
53816;Caribbean;May 15, 2020;4;4;;;Drowned;Off the coast of San Pedro de Macoris, Dominican Republic - en route to Puerto Rico;Listin Diario, Diario Libre;17.918660875941, -69.246474911702
53968;US-Mexico Border;May 15, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53921;US-Mexico Border;May 15, 2020;1;1;;;Drowned;In a canal close to Yuma, Arizona, USA;Univision;32.720962200204, -114.716955516020
53833;Europe;May 14, 2020;1;1;;;suffocation;Trying to enter the Miral temporary reception center, Velika Kladuša, Una-Sana Canton, Bosnia and Herzegovina;Fokus;45.184079700000, 15.806842100000
53815;Central America;May 14, 2020;1;;1;;Accident ;Train tracks between Colonia Libertad y La Bocatoma, San Blas, El Fuerte, Sinaloa, Mexico;Debate, Luz Noticias;26.071391300000, -108.784038100000
53967;US-Mexico Border;May 14, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.711633200000, -111.954908400000
53743;US-Mexico Border;May 13, 2020;1;1;;;Drowned;Rio Bravo, Acuña, Coahuila, Mexico;GM Noticias;29.329432439550, -100.933565916800
53742;South America;May 10, 2020;1;1;;1;Accident;Pescadero sector, Chicamocha canyon, Bucaramanga, Colombia;Primicia;6.823332931117, -73.004076845508
54668;US-Mexico Border;May 10, 2020;1;1;;;Drowned;All American Canal, Winterhaven, Imperial County, California, USA;Imperial County Coroner's Office;32.675717800000, -115.381344400000
54759;US-Mexico Border;May 08, 2020;1;;1;;Hyperthermia;Jacumba, San Diego County, California, USA;San Diego County Medical Examiner;32.617680000000, -116.187424100000
53741;Mediterranean;May 07, 2020;1;;1;;Drowned;Remains recovered off the coast of Mahón, Menorca, España;Última Hora;39.997181000000, 4.266822400000
54741;US-Mexico Border;May 07, 2020;1;1;;;Unknown;In a hospital in Chiapas, Mexico;Instituto Nacional de Migración (Grupos Beta);16.756931800000, -93.129235300000
53966;US-Mexico Border;May 06, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.688335600000, -111.913272300000
53965;US-Mexico Border;May 06, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057701900000, -112.143021500000
53746;Sub-Saharan Africa;May 06, 2020;1;1;;;COVID-19;Ounianga Kebir, Chad (shortly after deportation from Libya);MCD Ounianga Kebir (District Chief Doctor);19.059896100000, 20.493241700000
54740;US-Mexico Border;May 02, 2020;1;1;;;Presumed exposure;Unspecified location in the desert, Chihuahua, Mexico;Instituto Nacional de Migración (Grupos Beta);29.086352039217, -104.490559273440
53734;South America;May 01, 2020;3;2;1;;Vehicle  accident;Panamerican Highway at KM125, near Paramonga, province of Barranca, Peru;Venezuelan Embassy in Peru, El Comercio, Semana;-10.667795156695, -77.797000428931
53795;South Asia;May 01, 2020;18;;;;Drowned ;In the Harirud river at the Iran-Afghanistan border;Al Jazeera, Reuters, Radio Free Europe;34.811621016538, 61.067733846853
53964;US-Mexico Border;May 01, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
54653;US-Mexico Border;April 29, 2020;1;1;;;Drowned;All American Canal, Calexico, Imperial County, California, USA;Imperial County Coroner's Office;32.709256000000, -115.109646100000
54104;Middle East;April 29, 2020;1;1;;;Drowned;Evros/Meriç River, Ipsala District, Turkey;Gendarmerie General Command Turkey via IOM Turkey;40.940218555305, 26.358107509766
53732;South America;April 28, 2020;1;;;;Vehicle Accident;El Cerrito, Valle del Cauca, Colombia;RCN Radio, El Pitazo, Panorama;3.684084000000, -76.312996000000
54213;South America;April 27, 2020;1;1;;;Violent death;On A-16 Route near Alto Hospicio Dumb, Multicultural Commune of Alto Hospicio, Iquique Province, Tarapaca Region, Chile;Soy Chile;-20.251846100000, -70.107727000000
54102;Middle East;April 26, 2020;1;1;;;Drowned;Evros/Meriç River, Meriç District, Turkey;Gendarmerie General Command Turkey via IOM Turkey;41.195717542703, 26.322401943359
54351;US-Mexico Border;April 26, 2020;1;1;;;Fire;Cuauhtémoc, Ciudad Juarez, Chihuahua, Mexico;El Diario Chihuahua;31.745487800000, -106.476662500000
53811;US-Mexico Border;April 26, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.487214600000, -110.744432000000
54103;Middle East;April 26, 2020;1;1;;;Violent death;Evros/Meriç River, Meriç District, Turkey;Gendarmerie General Command Turkey via IOM Turkey;41.192617412570, 26.329268398437
53730;Central America;April 25, 2020;1;1;;;Vehicle accident;Sabinas, Coahuila, Mexico;K911;27.864783500000, -101.133426700000
53810;US-Mexico Border;April 24, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.353411000000, -109.578153000000
53731;US-Mexico Border;April 23, 2020;1;1;;;Drowned;Rio Bravo, Díaz Ordaz, Tamaulipas, Mexico;Agencia Informativa VMC;26.233853917700, -98.580006485059
53809;US-Mexico Border;April 22, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.073938400000, -112.534145400000
54117;Central America;April 22, 2020;1;;;;COVID-19;Enrique Cabrera hospital, Mexico City, Mexico - He was detained one week earlier in Tijuana by the National Migration Institute (INM);Mexican Human Rights Commission (CNDH), Animal Politico;19.361543900000, -99.224458400000
53729;US-Mexico Border;April 22, 2020;1;1;;;Drowned;Rio Bravo, Eagle Pass, Texas, USA;Zócalo;28.709820813131, -100.508619452980
53808;US-Mexico Border;April 21, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53807;US-Mexico Border;April 21, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53806;US-Mexico Border;April 21, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53930;South America;April 21, 2020;1;;1;;Violent death;Left side of international bridge Francisco de Paula Santander, near the Tachira River, Ureña, Venezuela;La opinión;7.916782807450, -72.462879304907
53728;US-Mexico Border;April 20, 2020;1;1;;;Drowned;Rio Bravo, (El Patinadero) Nuevo Laredo, Tamaulipas, Mexico;Urbano Tlaxcala;27.478939579090, -99.479151622337
53846;Sub-Saharan Africa;April 17, 2020;1;1;;;Sickness or lack of access to medicines;Niamey, Niger;IOM Niger;13.511596300000, 2.125385400000
53724;Europe;April 17, 2020;8;8;;;Drowned;Danube river, at the Rumania-Serbia border, close to Drobeta Turnu Severin.;IOM Romania, Deutsche Welle, Die Zeit;44.617742032440, 22.619737099170
53723;US-Mexico Border;April 17, 2020;1;1;;;Drowned;Rio Bravo, Reynosa Diaz, Tamaulipas, Mexico;Hora Cero, Vox Populi;26.216779050630, -98.454889162427
54101;Middle East;April 16, 2020;1;;;;Drowned;Evros/Meriç River, Meriç District, Turkey;Gendarmerie General Command Turkey via IOM Turkey;41.196750886789, 26.326521816406
53733;Mediterranean;April 15, 2020;1;1;;;Drowned;Body recovered on beach near the Melilla-Nador border, Morocco;Association Marocaine des Droits Humains - Section Nador;35.272081593721, -2.928908857904
53726;Southeast Asia;April 15, 2020;70;;;;Dehydration, Starvation, Violence;Andaman Sea;MSF Bangladesh, Al Jazeera, UNHCR;11.287888300000, 95.729982100000
53805;US-Mexico Border;April 15, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.025642600000, -113.291546400000
53721;Mediterranean;April 14, 2020;12;12;;;Unknown;Rescued by a commercial ship in the Maltese SAR zone, transferred to the Libyan Coast Guard and disembarked in Tripoli, Libya;IOM Libya, Alarm Phone;35.280247174551, 12.609399492188
53845;Sub-Saharan Africa;April 14, 2020;1;1;;;Sickness or lack of access to medicines;Agadez, Niger;IOM Niger;16.974168900000, 7.986535000000
53804;US-Mexico Border;April 14, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057701900000, -112.143021500000
53727;Central America;April 13, 2020;1;1;;;Vehicle accident;Tecámac, State of Mexico, Mexico;Todo Texcoco, Reforma;19.712273200000, -98.968307300000
54739;US-Mexico Border;April 12, 2020;1;1;;;Unknown;El Ceibo, Tabasco, Mexico;Instituto Nacional de Migración (Grupos Beta);17.266666900000, -91.000000100000
53803;US-Mexico Border;April 09, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
53711;US-Mexico Border;April 08, 2020;1;1;;;Drowned;Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico;Notiviza Tamaulipas, Hoy Tamaulipas;27.499560110910, -99.529145296143
54626;Southeast Asia;April 07, 2020;1;;1;;Drowned;Off the coast Langsa, Aceh, Indonesia;UNHCR Indonesia;4.601497693875, 98.153475486523
53802;US-Mexico Border;April 06, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.117359800000, -113.190520300000
