ID;Region;date;num;num_men;num_women;num_children;cause;location;Information Source;Location Coordinates
53495;Sub-Saharan Africa;September 16, 2019;1;1;;;Dehydration;Unspecified location in the Sahara desert, Niger, near border with Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.753382000000, 13.804316000000
53493;North Africa;September 15, 2019;2;;2;;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the Sahara Desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.291150000000, 13.766789000000
53492;North Africa;September 15, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Dehydration;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
53214;Sub-Saharan Africa;September 15, 2019;1;;1;;Sickness or lack of access to medicines, Violent death;Kidira, Senegal;Mixed Migration Monitoring Mechanism Initiative (4Mi);-12.211369000000, 14.458665000000
52950;Southeast Asia;September 15, 2019;3;1;2;2;Sickness and lack of access to medicine, Starvation, Harsh weather/lack of adequate shelter;Bangkok, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.738916000000, 100.442402000000
52949;Middle East;September 15, 2019;2;1;1;2;Unknown;Adana, Turkey;Mixed Migration Monitoring Mechanism Initiative (4Mi);37.128998000000, 35.919804000000
52948;Southeast Asia;September 15, 2019;1;1;;;Unknown;Jakarata, Indonesia;Mixed Migration Monitoring Mechanism Initiative (4Mi);-6.122906000000, 106.714503000000
52947;Southeast Asia;September 14, 2019;2;1;1;2;Sickness and lack of access to medicine, Starvation, Harsh weather/lack of adequate shelter;Ranong, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);10.125931000000, 98.714696000000
52946;Middle East;September 14, 2019;1;1;;;Starvation, Harsh weather/lack of adequate shelter;Close to the border with Iran, Turkey;Mixed Migration Monitoring Mechanism Initiative (4Mi);37.882945000000, 44.026199000000
52428;Caribbean;September 14, 2019;3;;;;Drowned;Off the coast of Playa Martinica, Aguadilla, Puerto Rico;US Border Patrol;18.513426343887, -67.150985613449
52844;US-Mexico Border;September 14, 2019;1;1;;;Drowned;All American Canal, Calexico, Imperial County, California, USA;Imperial County Coroner's Office;32.662404339540, -115.537249717750
53491;North Africa;September 14, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
52444;US-Mexico Border;September 14, 2019;1;1;;;Unknown;Ranch near Encino, Brooks County, Texas, USA;Brooks County Sheriff's Office via Breitbart News;26.962501412677, -98.293211366797
52433;US-Mexico Border;September 14, 2019;2;2;;;Drowned;Río Bravo, near Isla del Mudo, Piedras Negras, Coahuila, Mexico;Zócalo, SuperChannel 12;28.727691607932, -100.508059818540
53488;North Africa;September 13, 2019;3;1;1;;Sickness or lack of access to medicines, Starvation, Dehydration, Violent death;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.358277000000, 22.388895000000
53487;North Africa;September 13, 2019;1;;1;1;Sickness or lack of access to medicines, Dehydration;Unspecified location in the Sahara Desert, near Kufra, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.291150000000, 13.766789000000
52427;US-Mexico Border;September 13, 2019;1;1;;;Dehydration;Ranch southwest of the Falfurrias Border Patrol Checkpoint on U.S. Highway 281, Brooks County, Texas, USA;Brooks County Sheriff's Office via Breitbart News;26.975419020731, -98.236322802092
52451;US-Mexico Border;September 13, 2019;1;1;;;Unknown;Ranch near Encino, Brooks County, Texas, USA;Brooks County Sheriff's Office via Breitbart News;26.932000971238, -98.226225375945
52426;Mediterranean;September 13, 2019;4;;;;Drowned;15 miles off the coast of Marettimo, Sicily, Italy;IOM Italy;37.949458912014, 11.983127132731
53490;North Africa;September 13, 2019;1;1;;;Sickness or lack of access to medicines;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.895340000000, 13.181050000000
53489;North Africa;September 13, 2019;5;1;2;1;Vehicle Accident;Unspecified location in the Sahara Desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.291150000000, 13.766789000000
53486;North Africa;September 12, 2019;1;;1;1;Sickness or lack of access to medicines, Starvation, Dehydration;Sabratha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);38.120720000000, 13.307010000000
52425;Europe;September 12, 2019;1;;;;Vehicle Accident;Egnatia highway, near Komotini, Greece;Ekathimerini, Voria, IOM Greece;41.094866935213, 25.406005057255
52779;Mediterranean;September 11, 2019;1;1;;;Drowned;Beach in Castillo de Manilva, Málaga, Spain;La Vanguardia;36.350937341749, -5.231617462154
53485;Sub-Saharan Africa;September 11, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
53484;Sub-Saharan Africa;September 11, 2019;1;;1;;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
52405;US-Mexico Border;September 11, 2019;2;1;1;1;Drowned;Río Bravo, near San Felipe Creek, Del Rio, Val Verde County, Texas;CNN, Univisión, Telemundo;29.326039842099, -100.919307459890
53206;Sub-Saharan Africa;September 10, 2019;1;1;;;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter;Ougadougou, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.521050000000, 12.368721000000
53483;North Africa;September 10, 2019;1;1;;;Dehydration;Unspecified location in the Sahara Desert, Libya, near border with Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.358277000000, 22.388895000000
52424;Middle East;September 09, 2019;1;1;;;Drowned;Evros/Meriç river, near Yenikadın, Edirne, Turkey;CNN Türk, Hurriyet;41.686784185245, 26.437765783120
53481;Sub-Saharan Africa;September 09, 2019;1;1;;;Sickness or lack of access to medicines, Starvation;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
53208;Sub-Saharan Africa;September 09, 2019;2;2;;;Sickness or lack of access to medicines;Cotonou, Benin;Mixed Migration Monitoring Mechanism Initiative (4Mi);2.387595000000, 6.369104000000
52696;US-Mexico Border;September 09, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.349332500000, -110.139376200000
53207;Sub-Saharan Africa;September 09, 2019;1;;1;;Sickness or lack of access to medicines, Starvation, Dehydration;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-7.995856000000, 12.617282000000
53482;North Africa;September 09, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
53204;Sub-Saharan Africa;September 08, 2019;2;;2;;Sickness or lack of access to medicines;Cotonou, Benin;Mixed Migration Monitoring Mechanism Initiative (4Mi);2.387595000000, 6.369104000000
53480;North Africa;September 08, 2019;1;1;;;Sickness or lack of access to medicines, Violent death;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
53479;North Africa;September 08, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the Sahara Desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.291150000000, 13.766789000000
53478;North Africa;September 08, 2019;1;;1;;Sickness or lack of access to medicines, Sexual abuse;Brak, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.546820000000, 14.267570000000
53477;North Africa;September 08, 2019;2;2;;2;Dehydration;Unspecified location in the Sahara Desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.291150000000, 13.766789000000
53476;Sub-Saharan Africa;September 08, 2019;2;1;1;;Sickness or lack of access to medicines, Starvation, Dehydration;Unspecified location in the Sahara desert, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.753382000000, 13.804316000000
53205;Sub-Saharan Africa;September 08, 2019;1;1;;1;Unknown;Fada-Ngourma, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);0.363461000000, 12.058941000000
52001;North Africa;September 07, 2019;1;1;;;Violent death;Bolingo forest, near Nador, Morocco;Association Marocaine des Droits Humains - Section Nador, Caminando Fronteras;35.204391764075, -2.925109863281
52000;Europe;September 07, 2019;1;1;;;Head injury;Body recovered in Dora river, near Bardonecchia, Piamonte, Italy;Il Corriere de la Sera, La Reppublica;45.079408592493, 6.700213388391
52754;Mediterranean;September 07, 2019;1;;;;Drowned;Off the coast of Misrata, Libya;UNHCR;32.448179878103, 15.158001844758
53227;Sub-Saharan Africa;September 07, 2019;1;1;;;Sickness or lack of access to medicines;Nouakchott, Mauritania;Mixed Migration Monitoring Mechanism Initiative (4Mi);-15.955289000000, 18.071763000000
52695;US-Mexico Border;September 07, 2019;1;1;;;Sickness or lack of access to medicines;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
52671;US-Mexico Border;September 06, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA (see coordinates for exact location);Pima County Office of the Medical Examiner;31.964036100000, -111.953480900000
53203;Sub-Saharan Africa;September 06, 2019;1;;1;;Sickness or lack of access to medicines;Koupela, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-0.351305000000, 12.179216000000
51999;Mediterranean;September 06, 2019;1;;1;;Sickness and lack of access to medicine;Samos hospital shortly after being rescued off the coast of Kokkari, Samos, Greece;IOM Greece;37.754785700000, 26.977770100000
51998;US-Mexico Border;September 06, 2019;1;1;;;Sickness;Hospital in San Antonio, Texas after being rescued from the Río Bravo near Eagle Pass, Maverick County, Texas, USA;US Border Patrol;29.424121900000, -98.493628200000
53475;North Africa;September 05, 2019;1;;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
52432;Mediterranean;September 05, 2019;4;4;;;Drowned;Off the coast of Bouyafar, Morocco (Alboran Sea);El Faro de Ceuta, EFE, Association Marocaine des Droits Humains - Section Nador;35.837725415025, -3.356083848156
53474;North Africa;September 05, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
52843;US-Mexico Border;September 05, 2019;1;1;;;Sickness or lack of access to medicines;Open Desert near Calexico, California, Imperial County, California, USA;Imperial County Coroner's Office;32.665583628840, -115.532443199190
51997;US-Mexico Border;September 05, 2019;1;1;;;Drowned;Río Bravo, near poblado Venecia, Reynosa, Tamaulipas, Mexico;Hoy Tamaulipas, El Mañana;26.095001305916, -98.273011631016
53210;Sub-Saharan Africa;September 04, 2019;1;1;;;Sickness or lack of access to medicines;Sikasso, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-5.691763000000, 11.316677000000
53473;North Africa;September 04, 2019;1;;1;;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Sabratha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);38.120720000000, 13.307010000000
53472;North Africa;September 04, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
52753;Mediterranean;September 04, 2019;1;;;;Unknown;Off the coast of Azzawya, Libya;IOM Libya;32.823751962520, 12.732071058040
52407;US-Mexico Border;September 04, 2019;1;1;;;Drowned;Río Bravo, near Eagle Pass, Maverick County, Texas, USA;La Rancherita del Aire, Conexión Migrante;28.719389776553, -100.507124167020
53471;Sub-Saharan Africa;September 04, 2019;2;2;;;Vehicle Accident;Sahara Desert, Libya, near border with Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.796812000000, 18.193906000000
53469;Sub-Saharan Africa;September 03, 2019;1;1;;;Sickness or lack of access to medicines;Ndjamena, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.113160000000, 15.049120000000
51994;Southeast Asia;September 03, 2019;1;1;;;Killed by landmine blast;Myanmar-Bangladesh border, near Gundum border town;AFP, BDnews24;21.191071718689, 92.183833394287
53468;Sub-Saharan Africa;September 03, 2019;1;1;;;Sickness or lack of access to medicines, Starvation;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
51993;Mediterranean;September 03, 2019;15;;;;Drowned;40 miles south-east of Cabo de Gata, Almería, Spain;Salvamento Marítimo via eldiario.es, La Voz de Almería, El Watan;36.592468317565, -1.720397814063
53470;North Africa;September 03, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
52423;Middle East;September 02, 2019;1;1;;;Drowned;Irrigation canal near Evros/Meriç river, Yenikarpuzlu, İpsala, Edirne, Turkey;EASO Social Media Monitoring Reports, Hurriyet, CNN Türk;40.847612997271, 26.223870566044
53032;Horn of Africa;September 02, 2019;2;2;;;Sickness or lack of access to medicines, Starvation, Dehydration;Tadjoura, Djibouti;Mixed Migration Monitoring Mechanism Initiative (4Mi);11.790683000000, 42.883085000000
52412;Central America;September 02, 2019;1;1;;;Vehicle accident;Train tracks near Santa Ana Chiautempan, Tlaxcala, Mexico;Puebla Roja;19.314037774345, -98.190767327239
51984;Mediterranean;September 01, 2019;1;1;;1;Sickness or lack of access to medicines;Port of Ceuta, Spain;El Faro de Ceuta;35.893350500000, -5.320966600000
51992;US-Mexico Border;September 01, 2019;1;;;;Drowned;American Canal near El Paso, El Paso County, Texas, USA;US Border Patrol;31.751634695944, -106.492510924610
52945;Southeast Asia;September 01, 2019;3;1;2;1;Sickness and lack of access to medicine, Starvation, Harsh weather/lack of adequate shelter;Bangkok, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.747905000000, 100.438095000000
51986;North Africa;September 01, 2019;11;;;;Vehicle Accident;400km north of Bordj Badji Mokhtar, en route to Reggane, Adrar, Algeria;El Watan, Réflexion, ALG24;24.404460353983, -0.316673172573
54636;Horn of Africa;August 31, 2019;4;4;;;Violent death;Hingaloola, Sanaag region, Somalia;IOM Somalia;10.393821800000, 47.763756500000
52416;US-Mexico Border;August 31, 2019;1;1;;;Sickness or lack of access to medicines;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.545539900000, -111.307293900000
54635;Horn of Africa;August 31, 2019;6;6;;;Vehicle Accident;Bosaso, Somalia;IOM Somalia;11.275540700000, 49.187899400000
54061;South America;August 31, 2019;1;1;;;heart attack;Open Field, Comuneros of Valdivia, Ecuador, Ecuador-Colombia Border;Diario las Americas;1.108481234991, -78.285248756250
52609;South America;August 31, 2019;1;1;;;Vehicle Accident;Road near puente Helicoidal, Calarcá, Quindío, Colombia - en route to Cali;La Crónica del Quindío, Minuto 30;4.526179753485, -75.635161397860
51985;North Africa;August 29, 2019;23;1;;;Drowned;65km north of Dakhla, Western Sahara Territory / Morocco - en route to the Canary Islands;Alarm Phone, Dakhla News, Hespress, Alyaoum 24, Caminando Fronteras;24.781866727395, -16.246628178823
51982;US-Mexico Border;August 28, 2019;1;1;;;Dehydration;Ranch in Dimmit County, Texas, USA;SuperChannel12, Zócalo;28.411651400000, -99.812493500000
51980;Mediterranean;August 28, 2019;7;5;;;Drowned;Unspecified location off the coast of Libya;Mediterranea Saving Humans, IOM Italy;34.074975531751, 14.804481898594
